# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 344         4.447       51.962      -4.30       Rotterdam   
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# EV24      : Referentiegewasverdamping (Makkink) (in 0.1 mm) / Potential evapotranspiration (Makkink) (in 0.1 mm)
# STN,YYYYMMDD,   RH, EV24
  344,19650511,     ,     
  344,19650512,     ,     
  344,19650513,     ,     
  344,19650514,     ,     
  344,19650515,     ,     
  344,19650516,     ,     
  344,19650517,     ,     
  344,19650518,     ,     
  344,19650519,     ,     
  344,19650520,     ,     
  344,19650521,     ,     
  344,19650522,     ,     
  344,19650523,     ,     
  344,19650524,     ,     
  344,19650525,     ,     
  344,19650526,     ,     
  344,19650527,     ,     
  344,19650528,     ,     
  344,19650529,     ,     
  344,19650530,     ,     
  344,19650531,     ,     
  344,19650601,     ,     
  344,19650602,     ,     
  344,19650603,     ,     
  344,19650604,     ,     
  344,19650605,     ,     
  344,19650606,     ,     
  344,19650607,     ,     
  344,19650608,     ,     
  344,19650609,     ,     
  344,19650610,     ,     
  344,19650611,     ,     
  344,19650612,     ,     
  344,19650613,     ,     
  344,19650614,     ,     
  344,19650615,     ,     
  344,19650616,     ,     
  344,19650617,     ,     
  344,19650618,     ,     
  344,19650619,     ,     
  344,19650620,     ,     
  344,19650621,     ,     
  344,19650622,     ,     
  344,19650623,     ,     
  344,19650624,     ,     
  344,19650625,     ,     
  344,19650626,     ,     
  344,19650627,     ,     
  344,19650628,     ,     
  344,19650629,     ,     
  344,19650630,     ,     
  344,19650701,     ,     
  344,19650702,     ,     
  344,19650703,     ,     
  344,19650704,     ,     
  344,19650705,     ,     
  344,19650706,     ,     
  344,19650707,     ,     
  344,19650708,     ,     
  344,19650709,     ,     
  344,19650710,     ,     
  344,19650711,     ,     
  344,19650712,     ,     
  344,19650713,     ,     
  344,19650714,     ,     
  344,19650715,     ,     
  344,19650716,     ,     
  344,19650717,     ,     
  344,19650718,     ,     
  344,19650719,     ,     
  344,19650720,     ,     
  344,19650721,     ,     
  344,19650722,     ,     
  344,19650723,     ,     
  344,19650724,     ,     
  344,19650725,     ,     
  344,19650726,     ,     
  344,19650727,     ,     
  344,19650728,     ,     
  344,19650729,     ,     
  344,19650730,     ,     
  344,19650731,     ,     
  344,19650801,     ,     
  344,19650802,     ,     
  344,19650803,     ,     
  344,19650804,     ,     
  344,19650805,     ,     
  344,19650806,     ,     
  344,19650807,     ,     
  344,19650808,     ,     
  344,19650809,     ,     
  344,19650810,     ,     
  344,19650811,     ,     
  344,19650812,     ,     
  344,19650813,     ,     
  344,19650814,     ,     
  344,19650815,     ,     
  344,19650816,     ,     
  344,19650817,     ,     
  344,19650818,     ,     
  344,19650819,     ,     
  344,19650820,     ,     
  344,19650821,     ,     
  344,19650822,     ,     
  344,19650823,     ,     
  344,19650824,     ,     
  344,19650825,     ,     
  344,19650826,     ,     
  344,19650827,     ,     
  344,19650828,     ,     
  344,19650829,     ,     
  344,19650830,     ,     
  344,19650831,     ,     
  344,19650901,     ,     
  344,19650902,     ,     
  344,19650903,     ,     
  344,19650904,     ,     
  344,19650905,     ,     
  344,19650906,     ,     
  344,19650907,     ,     
  344,19650908,     ,     
  344,19650909,     ,     
  344,19650910,     ,     
  344,19650911,     ,     
  344,19650912,     ,     
  344,19650913,     ,     
  344,19650914,     ,     
  344,19650915,     ,     
  344,19650916,     ,     
  344,19650917,     ,     
  344,19650918,     ,     
  344,19650919,     ,     
  344,19650920,     ,     
  344,19650921,     ,     
  344,19650922,     ,     
  344,19650923,     ,     
  344,19650924,     ,     
  344,19650925,     ,     
  344,19650926,     ,     
  344,19650927,     ,     
  344,19650928,     ,     
  344,19650929,     ,     
  344,19650930,     ,     
  344,19651001,     ,     
  344,19651002,     ,     
  344,19651003,     ,     
  344,19651004,     ,     
  344,19651005,     ,     
  344,19651006,     ,     
  344,19651007,     ,     
  344,19651008,     ,     
  344,19651009,     ,     
  344,19651010,     ,     
  344,19651011,     ,     
  344,19651012,     ,     
  344,19651013,     ,     
  344,19651014,     ,     
  344,19651015,     ,     
  344,19651016,     ,     
  344,19651017,     ,     
  344,19651018,     ,     
  344,19651019,     ,     
  344,19651020,     ,     
  344,19651021,     ,     
  344,19651022,     ,     
  344,19651023,     ,     
  344,19651024,     ,     
  344,19651025,     ,     
  344,19651026,     ,     
  344,19651027,     ,     
  344,19651028,     ,     
  344,19651029,     ,     
  344,19651030,     ,     
  344,19651031,     ,     
  344,19651101,     ,     
  344,19651102,     ,     
  344,19651103,     ,     
  344,19651104,     ,     
  344,19651105,     ,     
  344,19651106,     ,     
  344,19651107,     ,     
  344,19651108,     ,     
  344,19651109,     ,     
  344,19651110,     ,     
  344,19651111,     ,     
  344,19651112,     ,     
  344,19651113,     ,     
  344,19651114,     ,     
  344,19651115,     ,     
  344,19651116,     ,     
  344,19651117,     ,     
  344,19651118,     ,     
  344,19651119,     ,     
  344,19651120,     ,     
  344,19651121,     ,     
  344,19651122,     ,     
  344,19651123,     ,     
  344,19651124,     ,     
  344,19651125,     ,     
  344,19651126,     ,     
  344,19651127,     ,     
  344,19651128,     ,     
  344,19651129,     ,     
  344,19651130,     ,     
  344,19651201,     ,     
  344,19651202,     ,     
  344,19651203,     ,     
  344,19651204,     ,     
  344,19651205,     ,     
  344,19651206,     ,     
  344,19651207,     ,     
  344,19651208,     ,     
  344,19651209,     ,     
  344,19651210,     ,     
  344,19651211,     ,     
  344,19651212,     ,     
  344,19651213,     ,     
  344,19651214,     ,     
  344,19651215,     ,     
  344,19651216,     ,     
  344,19651217,     ,     
  344,19651218,     ,     
  344,19651219,     ,     
  344,19651220,     ,     
  344,19651221,     ,     
  344,19651222,     ,     
  344,19651223,     ,     
  344,19651224,     ,     
  344,19651225,     ,     
  344,19651226,     ,     
  344,19651227,     ,     
  344,19651228,     ,     
  344,19651229,     ,     
  344,19651230,     ,     
  344,19651231,     ,     
  344,19660101,     ,     
  344,19660102,     ,     
  344,19660103,     ,     
  344,19660104,     ,     
  344,19660105,     ,     
  344,19660106,     ,     
  344,19660107,     ,     
  344,19660108,     ,     
  344,19660109,     ,     
  344,19660110,     ,     
  344,19660111,     ,     
  344,19660112,     ,     
  344,19660113,     ,     
  344,19660114,     ,     
  344,19660115,     ,     
  344,19660116,     ,     
  344,19660117,     ,     
  344,19660118,     ,     
  344,19660119,     ,     
  344,19660120,     ,     
  344,19660121,     ,     
  344,19660122,     ,     
  344,19660123,     ,     
  344,19660124,     ,     
  344,19660125,     ,     
  344,19660126,     ,     
  344,19660127,     ,     
  344,19660128,     ,     
  344,19660129,     ,     
  344,19660130,     ,     
  344,19660131,     ,     
  344,19660201,     ,     
  344,19660202,     ,     
  344,19660203,     ,     
  344,19660204,     ,     
  344,19660205,     ,     
  344,19660206,     ,     
  344,19660207,     ,     
  344,19660208,     ,     
  344,19660209,     ,     
  344,19660210,     ,     
  344,19660211,     ,     
  344,19660212,     ,     
  344,19660213,     ,     
  344,19660214,     ,     
  344,19660215,     ,     
  344,19660216,     ,     
  344,19660217,     ,     
  344,19660218,     ,     
  344,19660219,     ,     
  344,19660220,     ,     
  344,19660221,     ,     
  344,19660222,     ,     
  344,19660223,     ,     
  344,19660224,     ,     
  344,19660225,     ,     
  344,19660226,     ,     
  344,19660227,     ,     
  344,19660228,     ,     
  344,19660301,     ,     
  344,19660302,     ,     
  344,19660303,     ,     
  344,19660304,     ,     
  344,19660305,     ,     
  344,19660306,     ,     
  344,19660307,     ,     
  344,19660308,     ,     
  344,19660309,     ,     
  344,19660310,     ,     
  344,19660311,     ,     
  344,19660312,     ,     
  344,19660313,     ,     
  344,19660314,     ,     
  344,19660315,     ,     
  344,19660316,     ,     
  344,19660317,     ,     
  344,19660318,     ,     
  344,19660319,     ,     
  344,19660320,     ,     
  344,19660321,     ,     
  344,19660322,     ,     
  344,19660323,     ,     
  344,19660324,     ,     
  344,19660325,     ,     
  344,19660326,     ,     
  344,19660327,     ,     
  344,19660328,     ,     
  344,19660329,     ,     
  344,19660330,     ,     
  344,19660331,     ,     
  344,19660401,     ,     
  344,19660402,     ,     
  344,19660403,     ,     
  344,19660404,     ,     
  344,19660405,     ,     
  344,19660406,     ,     
  344,19660407,     ,     
  344,19660408,     ,     
  344,19660409,     ,     
  344,19660410,     ,     
  344,19660411,     ,     
  344,19660412,     ,     
  344,19660413,     ,     
  344,19660414,     ,     
  344,19660415,     ,     
  344,19660416,     ,     
  344,19660417,     ,     
  344,19660418,     ,     
  344,19660419,     ,     
  344,19660420,     ,     
  344,19660421,     ,     
  344,19660422,     ,     
  344,19660423,     ,     
  344,19660424,     ,     
  344,19660425,     ,     
  344,19660426,     ,     
  344,19660427,     ,     
  344,19660428,     ,     
  344,19660429,     ,     
  344,19660430,     ,     
  344,19660501,     ,     
  344,19660502,     ,     
  344,19660503,     ,     
  344,19660504,     ,     
  344,19660505,     ,     
  344,19660506,     ,     
  344,19660507,     ,     
  344,19660508,     ,     
  344,19660509,     ,     
  344,19660510,     ,     
  344,19660511,     ,     
  344,19660512,     ,     
  344,19660513,     ,     
  344,19660514,     ,     
  344,19660515,     ,     
  344,19660516,     ,     
  344,19660517,     ,     
  344,19660518,     ,     
  344,19660519,     ,     
  344,19660520,     ,     
  344,19660521,     ,     
  344,19660522,     ,     
  344,19660523,     ,     
  344,19660524,     ,     
  344,19660525,     ,     
  344,19660526,     ,     
  344,19660527,     ,     
  344,19660528,     ,     
  344,19660529,     ,     
  344,19660530,     ,     
  344,19660531,     ,     
  344,19660601,     ,     
  344,19660602,     ,     
  344,19660603,     ,     
  344,19660604,     ,     
  344,19660605,     ,     
  344,19660606,     ,     
  344,19660607,     ,     
  344,19660608,     ,     
  344,19660609,     ,     
  344,19660610,     ,     
  344,19660611,     ,     
  344,19660612,     ,     
  344,19660613,     ,     
  344,19660614,     ,     
  344,19660615,     ,     
  344,19660616,     ,     
  344,19660617,     ,     
  344,19660618,     ,     
  344,19660619,     ,     
  344,19660620,     ,     
  344,19660621,     ,     
  344,19660622,     ,     
  344,19660623,     ,     
  344,19660624,     ,     
  344,19660625,     ,     
  344,19660626,     ,     
  344,19660627,     ,     
  344,19660628,     ,     
  344,19660629,     ,     
  344,19660630,     ,     
  344,19660701,     ,     
  344,19660702,     ,     
  344,19660703,     ,     
  344,19660704,     ,     
  344,19660705,     ,     
  344,19660706,     ,     
  344,19660707,     ,     
  344,19660708,     ,     
  344,19660709,     ,     
  344,19660710,     ,     
  344,19660711,     ,     
  344,19660712,     ,     
  344,19660713,     ,     
  344,19660714,     ,     
  344,19660715,     ,     
  344,19660716,     ,     
  344,19660717,     ,     
  344,19660718,     ,     
  344,19660719,     ,     
  344,19660720,     ,     
  344,19660721,     ,     
  344,19660722,     ,     
  344,19660723,     ,     
  344,19660724,     ,     
  344,19660725,     ,     
  344,19660726,     ,     
  344,19660727,     ,     
  344,19660728,     ,     
  344,19660729,     ,     
  344,19660730,     ,     
  344,19660731,     ,     
  344,19660801,     ,     
  344,19660802,     ,     
  344,19660803,     ,     
  344,19660804,     ,     
  344,19660805,     ,     
  344,19660806,     ,     
  344,19660807,     ,     
  344,19660808,     ,     
  344,19660809,     ,     
  344,19660810,     ,     
  344,19660811,     ,     
  344,19660812,     ,     
  344,19660813,     ,     
  344,19660814,     ,     
  344,19660815,     ,     
  344,19660816,     ,     
  344,19660817,     ,     
  344,19660818,     ,     
  344,19660819,     ,     
  344,19660820,     ,     
  344,19660821,     ,     
  344,19660822,     ,     
  344,19660823,     ,     
  344,19660824,     ,     
  344,19660825,     ,     
  344,19660826,     ,     
  344,19660827,     ,     
  344,19660828,     ,     
  344,19660829,     ,     
  344,19660830,     ,     
  344,19660831,     ,     
  344,19660901,     ,     
  344,19660902,     ,     
  344,19660903,     ,     
  344,19660904,     ,     
  344,19660905,     ,     
  344,19660906,     ,     
  344,19660907,     ,     
  344,19660908,     ,     
  344,19660909,     ,     
  344,19660910,     ,     
  344,19660911,     ,     
  344,19660912,     ,     
  344,19660913,     ,     
  344,19660914,     ,     
  344,19660915,     ,     
  344,19660916,     ,     
  344,19660917,     ,     
  344,19660918,     ,     
  344,19660919,     ,     
  344,19660920,     ,     
  344,19660921,     ,     
  344,19660922,     ,     
  344,19660923,     ,     
  344,19660924,     ,     
  344,19660925,     ,     
  344,19660926,     ,     
  344,19660927,     ,     
  344,19660928,     ,     
  344,19660929,     ,     
  344,19660930,     ,     
  344,19661001,     ,     
  344,19661002,     ,     
  344,19661003,     ,     
  344,19661004,     ,     
  344,19661005,     ,     
  344,19661006,     ,     
  344,19661007,     ,     
  344,19661008,     ,     
  344,19661009,     ,     
  344,19661010,     ,     
  344,19661011,     ,     
  344,19661012,     ,     
  344,19661013,     ,     
  344,19661014,     ,     
  344,19661015,     ,     
  344,19661016,     ,     
  344,19661017,     ,     
  344,19661018,     ,     
  344,19661019,     ,     
  344,19661020,     ,     
  344,19661021,     ,     
  344,19661022,     ,     
  344,19661023,     ,     
  344,19661024,     ,     
  344,19661025,     ,     
  344,19661026,     ,     
  344,19661027,     ,     
  344,19661028,     ,     
  344,19661029,     ,     
  344,19661030,     ,     
  344,19661031,     ,     
  344,19661101,     ,     
  344,19661102,     ,     
  344,19661103,     ,     
  344,19661104,     ,     
  344,19661105,     ,     
  344,19661106,     ,     
  344,19661107,     ,     
  344,19661108,     ,     
  344,19661109,     ,     
  344,19661110,     ,     
  344,19661111,     ,     
  344,19661112,     ,     
  344,19661113,     ,     
  344,19661114,     ,     
  344,19661115,     ,     
  344,19661116,     ,     
  344,19661117,     ,     
